"X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3"
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.612181479179615,0,0,0.372902423865755,0.0149160969546302
0,0,0,0,0,0,0,0.862944162436548,0.137055837563452,0
0,0.195110113450221,0,0.0720742583267609,0.160104349936298,0,0.57271127828672,0,0,0
0.473684210526316,0,0,0,0,0,0,0,0,0.526315789473684
0,0,0,0,0,0,0,0.985221674876847,0.0147783251231527,0
0.940860215053763,0,0,0,0,0,0,0,0.0591397849462366,0
0,0.644067796610169,0,0,0,0.296610169491525,0.0564971751412429,0,0.00282485875706215,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0
0.146862630112887,0.530604017006304,0,0,0.307872745931682,0,0,0,0.0146606069491277,0
0,0,0,0,0.416712179137084,0,0.433642818132168,0.0120152921900601,0.137629710540688,0
0.128311815456159,0.756776601603133,0,0.114911582940709,0,0,0,0,0,0
0,0,0,0,0,0,0,0.988038277511962,0.0119617224880383,0
0,0,0,0,0,0,0,0,1,0
0.284661754855995,0.334896182183523,0,0.167448091091762,0.107501674480911,0,0.102143335565975,0,0.00334896182183523,0
0,0,0,0,0,0,0,0,1,0
0.0277777777777778,0.810185185185185,0,0,0,0,0,0,0.162037037037037,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0.134741059672195,0,0,0.129248018870211,0,0.560314395805902,0.158732723174978,0,0.0169638024767152,0
0,0,0,0,0,0,0,0.740740740740741,0.259259259259259,0
0.0608219178082192,0.273972602739726,0,0,0,0,0.658356164383562,0,0,0.00684931506849315
1,0,0,0,0,0,0,0,0,0
0.469748214956783,0.0248027057497181,0,0,0,0,0.217963171739947,0.212326193160466,0.0751597143930853,0
1,0,0,0,0,0,0,0,0,0
0.188630490956072,0,0.394396844825241,0,0,0.00951992384060928,0.407452740378077,0,0,0
0.948959560266981,0,0,0,0,0,0,0,0.0510404397330192,0
0.62962962962963,0,0,0,0,0,0.37037037037037,0,0,0
0.012131505519835,0,0,0,0.439645760038821,0,0.0917141817299527,0.0106757248574548,0.438553924542036,0.00727890331190101
0.547945205479452,0.410958904109589,0,0,0,0,0,0,0.0410958904109589,0
0,0,0,0,0,0,0,0,0.00826446280991736,0.991735537190083
1,0,0,0,0,0,0,0,0,0
0.110163468372424,0,0,0,0,0.0170575692963753,0,0.830135039090263,0.0426439232409382,0
0.033868317957791,0,0,0,0.0530772147099709,0,0.840389232907873,0,0.072665234424365,0
0,0.247987117552335,0,0,0,0,0.415458937198068,0,0.336553945249597,0
0.688014638609332,0,0,0,0,0.080512351326624,0,0.0512351326623971,0.180237877401647,0
0.00757299525986593,0.0969343393262839,0,0,0.294589515608785,0,0.600903149805066,0,0,0
0.336569579288026,0.249190938511327,0,0,0,0,0,0,0.414239482200647,0
0.00783445456867921,0.113258962786341,0.466064889721536,0,0.306480456442136,0,0.0549263390956314,0.0434301285872435,0.00204377075704675,0.00596099804138636
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0.26048858204992,0,0,0,0,0.633297928836962,0,0,0.106213489113117,0
0,0,0,0,0,0,0,0.920245398773006,0.0797546012269939,0
0,0,0,0,0,0,0,0,1,0
0.347745061498323,0,0,0,0,0,0.652254938501677,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0
0.121952397045334,0.578235890503549,0,0.0241394293438903,0,0.177666199971033,0.0564862646647033,0.0386230869502245,0,0.00289673152126684
0.0650824699944456,0.0199232051003405,0,0.0234731580091284,0.502909995411625,0.171267115844382,0.16904537660895,0,0.0482986790311285,0
0.264095010813633,0.445689462301439,0,0.0800954582742934,0,0.0385934819897084,0.167797747781341,0,0.00372883883958535,0
0,0.11593645673131,0,0.00889943358715631,0,0,0.875164109681533,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0.993706525339516,0.0062934746604836,0
0,0,0,0.00737014721869069,0,0.0050301254767564,0.987599727304553,0,0,0
0,0,0,0.347826086956522,0,0,0.652173913043478,0,0,0
0.771973466003317,0,0,0,0,0,0.186567164179104,0,0,0.0414593698175788
0,0,0,0,0,0,0.932253800396563,0.0330469266358229,0,0.034699272967614
0,0,0,0,0,0,1,0,0,0
0.151343705799151,0,0.83981612446959,0,0,0,0,0,0.00884016973125884,0
0,0,0.210843373493976,0,0,0,0.0258175559380379,0.728915662650602,0,0.0344234079173838
0,0,0.564298844898071,0,0,0,0.339671303536642,0,0,0.0960298515652866
0,0,0,0.134681583476764,0,0.147590361445783,0.714285714285714,0,0.00344234079173838,0
0,0,0,0.0967741935483871,0,0.32258064516129,0,0.483870967741935,0,0.0967741935483871
0,0.0170842824601367,0.10250569476082,0,0,0.880410022779043,0,0,0,0
0.0412197500221612,0,0.848329048843188,0,0,0,0.110451201134651,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0.23094688221709,0,0.76905311778291,0,0,0
0.0255459764028046,0,0.440593954542566,0,0.487682433434303,0,0.0461776356203266,0,0,0
0,0,0.837837837837838,0,0,0,0.162162162162162,0,0,0
0.0101320246868984,0,0.469156795284644,0.0128544556679868,0.0698669180583517,0,0,0.000330392109355383,0,0.437659414192764
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0.18625730994152,0,0.805555555555556,0,0,0,0,0,0.00818713450292398,0
0.0363930448847554,0,0.925192074403558,0,0,0,0.0384148807116862,0,0,0
0,0,0.666266506602641,0,0,0,0.333733493397359,0,0,0
0,0.0111287758346582,0,0,0.321144674085851,0,0.667726550079491,0,0,0
0,0,0.0458190148911798,0,0,0.458190148911798,0,0,0.0011454753722795,0.494845360824742
0.279655145870218,0,0.374105149719036,0,0,0,0.336232776537603,0,0.0100069278731429,0
0,0,0.914994899693982,0,0,0,0.0850051003060184,0,0,0
0,0,0,0,0,0,1,0,0,0
0.0366721794779607,0,0,0,0.869274466096211,0,0.0940533544258287,0,0,0
0.278842802370164,0.432206343673754,0.262809341233879,0,0,0,0,0,0.0261415127222029,0
0,0,0,0,0,0,0.55076495132128,0.44923504867872,0,0
0,0,0.253064167267484,0,0,0,0.746935832732516,0,0,0
0.752161383285303,0,0.134486071085495,0,0,0,0.113352545629203,0,0,0
0.344661330337499,0,0,0,0,0,0.655338669662501,0,0,0
0,0.0992555831265509,0,0.0157906609519513,0,0,0.834649221745996,0.0503045341755019,0,0
0.274684484038604,0.0742390497401633,0.41351150705271,0,0,0,0.237564959168523,0,0,0
0.00872323552735924,0,0,0,0,0,0.991276764472641,0,0,0
0,0.189207195203198,0.806129247168554,0.00466355762824783,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0.380912863070539,0,0.49792531120332,0,0.121161825726141,0,0,0
0,0,0.0873563218390805,0,0.0793103448275862,0,0.833333333333333,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.157696263284196,0.108673294480631,0.733630442235173,0,0,0
0.0215439856373429,0,0.368043087971275,0,0.139138240574506,0,0.471274685816876,0,0,0
0,0,0,0,0.217171717171717,0,0.782828282828283,0,0,0
0,0.176470588235294,0,0,0.611764705882353,0.211764705882353,0,0,0,0
0,0.145985401459854,0.211427133148754,0,0,0.642587465391392,0,0,0,0
0,0.0800880969065973,0.750825908499349,0,0.0740814896386025,0,0.095004504955451,0,0,0
0.00956937799043062,0,0.985645933014354,0,0,0,0.00478468899521531,0,0,0
0.044404973357016,0,0,0,0.44404973357016,0.511545293072824,0,0,0,0
0.149295774647887,0,0.512676056338028,0,0,0,0.338028169014085,0,0,0
0,0,0,0,0,0,0.571428571428571,0.428571428571429,0,0
0,0.336483155299918,0,0,0.64708299096138,0,0,0,0,0.0164338537387017
0,0.33852140077821,0,0,0.603112840466926,0,0,0,0.0583657587548638,0
0,0.0700255243591166,0,0,0.310731328376429,0,0.619243147264455,0,0,0
0,0,0,0,0.0708408589203291,0,0.929159141079671,0,0,0
0.0137118890143572,0,0,0,0,0.812389095015325,0.133892563316664,0.00322632682690757,0.0271011453460236,0.0096789804807227
0.246575342465753,0,0,0,0.753424657534247,0,0,0,0,0
0.0378695333496213,0,0,0,0,0,0.962130466650379,0,0,0
0,0,0,0,0,0,1,0,0,0
0.0525451559934319,0,0.182266009852217,0,0.108374384236453,0,0.656814449917898,0,0,0
0.0423265881059539,0,0.399388463256261,0,0,0,0.558284948637785,0,0,0
0.025,0,0.975,0,0,0,0,0,0,0
0,0,0,0.105882352941176,0.894117647058824,0,0,0,0,0
0.217842649973261,0,0.136525213124037,0.000754978137091447,0,0,0.644877158765611,0,0,0
0,0,0,0,0.26530612244898,0.73469387755102,0,0,0,0
0,0,0.502487562189055,0,0,0,0.497512437810945,0,0,0
0,0.0831212892281595,0.801526717557252,0,0.115351993214589,0,0,0,0,0
0.024024024024024,0,0.555555555555556,0,0,0,0.42042042042042,0,0,0
0,0,0.139784946236559,0,0,0,0.860215053763441,0,0,0
0.129722819309273,0.0538945046405675,0.369114688759236,0.0213071297416197,0.0626680286518227,0,0.363292828897481,0,0,0
0.0370942812982998,0,0,0.0309119010819165,0,0,0.927357032457496,0,0.00463678516228748,0
0.0491803278688525,0,0.868852459016393,0,0,0,0.0819672131147541,0,0,0
